subNb,blockNb,condition,trialNb,trialNbBl,PcommonT,commonT,PrewOr,goalTok,boxPartner,isPartnercorr,tokPartner,isTokGoal,choiceLR,choiceColor,RT,isChoiceCorr,token,outcome,isMiss,chPartnerLR,isOrRew,rewMag
66,5,4,86,6,0.6,0,0.4,2,1,0,2,1,1,1,370.33,0,1,0,0,0,0,78
66,5,4,87,7,0.6,1,0.4,2,1,0,1,0,0,1,471.45,0,1,0,0,1,0,82
66,5,4,88,8,0.6,1,0.4,2,1,0,1,0,0,0,439.545,1,2,41,0,0,0,41
66,5,4,89,9,0.6,0,0.4,2,2,1,1,0,0,0,419.59,1,2,14,0,0,0,14
66,5,4,90,10,0.6,1,0.4,2,2,1,2,1,0,1,339.21,0,1,32,0,0,1,32
66,5,4,91,11,0.6,1,0.8,1,2,0,2,0,1,0,845.56,0,2,19,0,0,0,19
66,5,4,92,12,0.6,0,0.8,1,2,0,1,1,0,0,366.68,0,2,0,0,1,1,63
66,5,4,93,13,0.6,1,0.8,1,2,0,2,0,1,1,508.07,1,1,11,0,1,1,11
66,5,4,94,14,0.6,0,0.8,1,1,1,2,0,0,1,362.73,1,1,0,0,1,0,45
66,5,4,95,15,0.6,1,0.8,1,2,0,2,0,1,1,434.685,1,1,0,0,1,0,97
66,5,4,96,16,0.6,1,0.8,1,1,1,1,1,1,1,609.82,1,1,2,0,0,1,2
66,5,4,97,17,0.6,0,0.8,1,1,1,2,0,1,1,436.11,1,1,27,0,0,1,27
66,5,4,98,18,0.6,0,0.8,1,1,1,2,0,0,0,868.99,0,2,0,0,1,1,64
66,5,4,99,19,0.6,1,0.8,1,1,1,1,1,1,0,418.56,0,2,0,0,1,1,80
66,5,4,100,20,0.6,1,0.8,1,1,1,1,1,1,0,366.57,0,2,0,0,1,1,23
66,6,3,101,1,0.6,1,0.6,1,1,1,1,1,1,1,454.995,1,1,0,0,1,0,51
66,6,3,102,2,0.6,1,0.6,1,1,1,1,1,0,1,371.765,1,1,50,0,0,1,50
66,6,3,103,3,0.6,1,0.6,1,1,1,1,1,1,1,410.69,1,1,45,0,1,1,45
66,6,3,104,4,0.6,1,0.6,1,1,1,1,1,1,1,464.68,1,1,45,0,1,1,45
66,6,3,105,5,0.6,0,0.6,1,1,1,2,0,0,1,386.855,1,1,0,0,1,0,52
66,6,3,106,6,0.6,1,0.6,1,2,0,2,0,1,1,404.635,1,1,52,0,0,1,52
66,6,3,107,7,0.6,0,0.6,1,1,1,2,0,1,1,581.645,1,1,55,0,0,1,55
66,6,3,108,8,0.6,0,0.6,1,2,0,1,1,0,1,544.375,1,1,53,0,0,1,53
66,6,3,109,9,0.6,1,0.6,1,2,0,2,0,1,1,437.465,1,1,47,0,1,1,47
66,6,3,110,10,0.6,0,0.6,1,2,0,1,1,0,1,459.945,1,1,0,0,0,0,51
66,6,3,111,11,0.6,1,0.2,2,2,1,2,1,0,1,356.565,0,1,0,0,1,0,52
66,6,3,112,12,0.6,0,0.2,2,2,1,1,0,0,1,411.86,0,1,0,0,1,0,55
66,6,3,113,13,0.6,1,0.2,2,2,1,2,1,1,1,565.145,0,1,0,0,0,0,54
66,6,3,114,14,0.6,1,0.2,2,2,1,2,1,1,1,425.145,0,1,0,0,0,0,46
66,6,3,115,15,0.6,0,0.2,2,2,1,1,0,1,1,473.93,0,1,0,0,0,0,45
66,6,3,116,16,0.6,0,0.2,2,2,1,1,0,1,1,405.535,0,1,0,0,0,0,49
66,6,3,117,17,0.6,1,0.2,2,2,1,2,1,1,0,421.605,1,2,54,0,0,0,54
66,6,3,118,18,0.6,1,0.2,2,2,1,2,1,1,0,415.035,1,2,47,0,1,0,47
66,6,3,119,19,0.6,0,0.2,2,2,1,1,0,0,0,661.655,1,2,48,0,0,0,48
66,6,3,120,20,0.6,1,0.2,2,2,1,2,1,0,0,434.49,1,2,0,0,1,1,47
66,7,1,121,1,0.8,1,0.4,2,1,0,1,0,0,1,476.49,0,1,0,0,0,0,52
66,7,1,122,2,0.8,1,0.4,2,2,1,2,1,1,0,364.265,1,2,0,0,1,1,52
66,7,1,123,3,0.8,0,0.4,2,2,1,1,0,0,1,403.005,0,1,49,0,1,1,49
66,7,1,124,4,0.8,1,0.4,2,2,1,2,1,1,1,351.18,0,1,0,0,1,0,51
66,7,1,125,5,0.8,1,0.4,2,2,1,2,1,0,0,414.545,1,2,0,0,1,1,54
66,7,1,126,6,0.8,1,0.4,2,2,1,2,1,1,0,433.865,1,2,45,0,1,0,45
66,7,1,127,7,0.8,1,0.4,2,2,1,2,1,1,0,375.52,1,2,55,0,0,0,55
66,7,1,128,8,0.8,0,0.4,2,2,1,1,0,1,0,438.99,1,2,46,0,0,0,46
66,7,1,129,9,0.8,1,0.8,1,1,1,1,1,0,0,340.625,0,2,0,0,0,1,47
66,7,1,130,10,0.8,1,0.8,1,1,1,1,1,1,1,738.21,1,1,54,0,0,1,54
66,7,1,131,11,0.8,1,0.8,1,1,1,1,1,1,0,212.545,0,2,0,0,1,1,51
66,7,1,132,12,0.8,1,0.8,1,1,1,1,1,1,1,403.715,1,1,53,0,0,1,53
66,7,1,133,13,0.8,0,0.8,1,1,1,2,0,1,0,419.985,0,2,0,0,1,1,52
66,7,1,134,14,0.8,1,0.8,1,1,1,1,1,1,1,439.77,1,1,51,0,0,1,51
66,7,1,135,15,0.8,0,0.8,1,1,1,2,0,1,0,424.45,0,2,0,0,0,1,48
66,7,1,136,16,0.8,1,0.8,1,2,0,2,0,0,0,384.96,0,2,0,0,1,1,47
66,7,1,137,17,0.8,1,0.8,1,1,1,1,1,0,1,431.255,1,1,45,0,1,1,45
66,7,1,138,18,0.8,1,0.8,1,1,1,1,1,1,1,2300.065,1,1,0,0,1,0,45
66,7,1,139,19,0.8,1,0.8,1,1,1,1,1,0,1,1217.755,1,1,55,0,0,1,55
66,7,1,140,20,0.8,1,0.8,1,1,1,1,1,1,1,362.83,1,1,0,0,0,0,48
66,8,2,141,1,0.8,0,0.6,1,2,0,1,1,1,1,409.1,1,1,34,0,0,1,34
66,8,2,142,2,0.8,0,0.6,1,2,0,1,1,1,1,462.315,1,1,23,0,0,1,23
66,8,2,143,3,0.8,1,0.6,1,2,0,2,0,0,0,405.66,0,2,93,0,0,0,93
66,8,2,144,4,0.8,1,0.6,1,1,1,1,1,1,1,419.415,1,1,17,0,1,1,17
66,8,2,145,5,0.8,1,0.6,1,1,1,1,1,1,1,427.545,1,1,74,0,0,1,74
66,8,2,146,6,0.8,1,0.6,1,1,1,1,1,0,1,362.51,1,1,0,0,0,0,49
66,8,2,147,7,0.8,1,0.6,1,1,1,1,1,0,1,430.22,1,1,0,0,1,0,56
66,8,2,148,8,0.8,1,0.6,1,1,1,1,1,1,1,399.495,1,1,98,0,1,1,98
66,8,2,149,9,0.8,1,0.6,1,1,1,1,1,0,1,417.435,1,1,0,0,1,0,85
66,8,2,150,10,0.8,1,0.2,2,1,0,1,0,1,1,414.075,0,1,17,0,0,1,17
66,8,2,151,11,0.8,1,0.2,2,2,1,2,1,1,0,432.76,1,2,61,0,1,0,61
66,8,2,152,12,0.8,1,0.2,2,2,1,2,1,1,0,498.01,1,2,37,0,1,0,37
66,8,2,153,13,0.8,1,0.2,2,2,1,2,1,1,0,435.43,1,2,12,0,1,0,12
66,8,2,154,14,0.8,1,0.2,2,2,1,2,1,1,0,457.725,1,2,66,0,1,0,66
66,8,2,155,15,0.8,1,0.2,2,2,1,2,1,0,0,550.36,1,2,83,0,0,0,83
66,8,2,156,16,0.8,0,0.2,2,2,1,1,0,1,1,427.31,0,1,0,0,1,0,73
66,8,2,157,17,0.8,0,0.2,2,1,0,2,1,0,0,406.875,1,2,30,0,0,0,30
66,8,2,158,18,0.8,1,0.2,2,1,0,1,0,1,1,382.62,0,1,10,0,0,1,10
66,8,2,159,19,0.8,1,0.2,2,2,1,2,1,1,0,377.915,1,2,0,0,0,1,2
66,8,2,160,20,0.8,1,0.2,2,2,1,2,1,1,0,367.58,1,2,82,0,1,0,82
67,1,4,1,1,0.6,1,0.6,1,1,1,1,1,0,0,515.99,0,2,0,0,0,1,5
67,1,4,2,2,0.6,1,0.6,1,1,1,1,1,1,1,635.125,1,1,99,0,0,1,99
67,1,4,3,3,0.6,1,0.6,1,1,1,1,1,1,0,821.815,0,2,40,0,0,0,40
67,1,4,4,4,0.6,0,0.6,1,1,1,2,0,0,1,387.77,1,1,30,0,1,1,30
67,1,4,5,5,0.6,1,0.6,1,2,0,2,0,1,1,544.645,1,1,10,0,1,1,10
67,1,4,6,6,0.6,0,0.6,1,1,1,2,0,0,0,1370.52,0,2,0,0,0,1,80
67,1,4,7,7,0.6,0,0.6,1,2,0,1,1,1,1,709.445,1,1,0,0,1,0,15
67,1,4,8,8,0.6,1,0.6,1,2,0,2,0,0,1,786.45,1,1,35,0,1,1,35
67,1,4,9,9,0.6,0,0.2,2,1,0,2,1,0,1,503.555,0,1,95,0,1,1,95
67,1,4,10,10,0.6,1,0.2,2,1,0,1,0,0,1,908.77,0,1,75,0,1,1,75
67,1,4,11,11,0.6,0,0.2,2,1,0,2,1,1,1,788.095,0,1,0,0,0,0,60
67,1,4,12,12,0.6,0,0.2,2,1,0,2,1,0,0,853.5,1,2,90,0,1,0,90
67,1,4,13,13,0.6,1,0.2,2,1,0,1,0,1,1,734.09,0,1,0,0,1,0,1
67,1,4,14,14,0.6,1,0.2,2,1,0,1,0,0,0,922.94,1,2,25,0,0,0,25
67,1,4,15,15,0.6,1,0.2,2,1,0,1,0,0,0,369.69,1,2,45,0,0,0,45
67,1,4,16,16,0.6,1,0.2,2,1,0,1,0,0,0,695.745,1,2,55,0,1,0,55
67,1,4,17,17,0.6,0,0.2,2,2,1,1,0,1,1,633.175,0,1,0,0,1,0,85
67,1,4,18,18,0.6,0,0.2,2,2,1,1,0,0,0,586.225,1,2,65,0,1,0,65
67,1,4,19,19,0.6,1,0.2,2,2,1,2,1,0,0,1152.555,1,2,70,0,0,0,70
67,1,4,20,20,0.6,1,0.2,2,2,1,2,1,1,1,581.455,0,1,0,0,0,0,20
67,2,2,21,1,0.8,1,0.4,2,2,1,2,1,0,1,884.47,0,1,5,0,1,1,5
67,2,2,22,2,0.8,1,0.4,2,2,1,2,1,1,1,503.405,0,1,0,0,1,0,90
67,2,2,23,3,0.8,0,0.4,2,2,1,1,0,1,0,478.905,1,2,70,0,1,0,70
67,2,2,24,4,0.8,1,0.4,2,2,1,2,1,1,0,1487.8,1,2,0,0,1,1,99
67,2,2,25,5,0.8,1,0.4,2,2,1,2,1,1,0,547.46,1,2,0,0,0,1,95
67,2,2,26,6,0.8,1,0.4,2,2,1,2,1,0,1,370.265,0,1,0,0,0,0,1
67,2,2,27,7,0.8,1,0.4,2,2,1,2,1,1,1,761.165,0,1,0,0,0,0,45
67,2,2,28,8,0.8,0,0.4,2,2,1,1,0,1,0,538.96,1,2,75,0,0,0,75
67,2,2,29,9,0.8,1,0.4,2,1,0,1,0,1,1,394.47,0,1,15,0,0,1,15
67,2,2,30,10,0.8,1,0.4,2,2,1,2,1,1,0,697.415,1,2,60,0,0,0,60
67,2,2,31,11,0.8,0,0.4,2,2,1,1,0,1,0,1259.465,1,2,0,0,1,1,35
67,2,2,32,12,0.8,0,0.8,1,2,0,1,1,1,0,616.725,0,2,65,0,1,0,65
67,2,2,33,13,0.8,1,0.8,1,2,0,2,0,0,0,945.935,0,2,0,0,0,1,85
67,2,2,34,14,0.8,1,0.8,1,2,0,2,0,1,0,699.3,0,2,0,0,0,1,40
67,2,2,35,15,0.8,1,0.8,1,2,0,2,0,1,0,431.51,0,2,0,0,0,1,80
67,2,2,36,16,0.8,1,0.8,1,1,1,1,1,0,0,563.17,0,2,0,0,1,1,10
67,2,2,37,17,0.8,1,0.8,1,1,1,1,1,1,1,815.865,1,1,55,0,0,1,55
67,2,2,38,18,0.8,1,0.8,1,1,1,1,1,1,1,617.935,1,1,30,0,1,1,30
67,2,2,39,19,0.8,1,0.8,1,1,1,1,1,0,1,831.075,1,1,25,0,0,1,25
67,2,2,40,20,0.8,1,0.8,1,1,1,1,1,1,0,880.875,0,2,0,0,0,1,20
67,3,1,41,1,0.8,0,0.6,1,1,1,2,0,0,0,513.44,0,2,46,0,1,0,46
67,3,1,42,2,0.8,1,0.6,1,2,0,2,0,0,1,508.315,1,1,0,0,1,0,54
67,3,1,43,3,0.8,1,0.6,1,1,1,1,1,1,1,602.84,1,1,45,0,0,1,45
67,3,1,44,4,0.8,1,0.6,1,1,1,1,1,1,0,819.05,0,2,0,0,0,1,49
67,3,1,45,5,0.8,0,0.6,1,1,1,2,0,0,0,1009.93,0,2,0,0,1,1,54
67,3,1,46,6,0.8,1,0.6,1,1,1,1,1,1,0,447.64,0,2,51,0,0,0,51
67,3,1,47,7,0.8,1,0.6,1,1,1,1,1,1,1,541.665,1,1,0,0,0,0,55
67,3,1,48,8,0.8,1,0.6,1,1,1,1,1,1,1,906.445,1,1,0,0,1,0,47
67,3,1,49,9,0.8,1,0.6,1,1,1,1,1,0,1,813.62,1,1,50,0,1,1,50
67,3,1,50,10,0.8,1,0.6,1,1,1,1,1,0,0,636.55,0,2,0,0,1,1,48
67,3,1,51,11,0.8,0,0.2,2,1,0,2,1,1,1,1520.76,0,1,0,0,1,0,52
67,3,1,52,12,0.8,0,0.2,2,1,0,2,1,0,0,1136.255,1,2,48,0,0,0,48
67,3,1,53,13,0.8,1,0.2,2,1,0,1,0,0,0,332.56,1,2,0,0,0,1,50
67,3,1,54,14,0.8,1,0.2,2,2,1,2,1,1,0,333.43,1,2,0,0,1,1,47
67,3,1,55,15,0.8,1,0.2,2,2,1,2,1,1,0,1271.1,1,2,46,0,1,0,46
67,3,1,56,16,0.8,1,0.2,2,2,1,2,1,1,0,620.93,1,2,51,0,1,0,51
67,3,1,57,17,0.8,1,0.2,2,2,1,2,1,1,0,740.755,1,2,53,0,1,0,53
67,3,1,58,18,0.8,1,0.2,2,2,1,2,1,0,0,667.845,1,2,49,0,1,0,49
67,3,1,59,19,0.8,1,0.2,2,2,1,2,1,1,0,869.02,1,2,52,0,0,0,52
67,3,1,60,20,0.8,1,0.2,2,2,1,2,1,1,0,880.875,1,2,53,0,0,0,53
67,4,3,61,1,0.6,0,0.4,2,1,0,2,1,1,0,975.26,1,2,51,0,1,0,51
67,4,3,62,2,0.6,1,0.4,2,1,0,1,0,0,1,1253.085,0,1,0,0,0,0,47
67,4,3,63,3,0.6,1,0.4,2,2,1,2,1,0,0,1128.56,1,2,0,0,0,1,46
67,4,3,64,4,0.6,1,0.4,2,2,1,2,1,0,1,1406.78,0,1,0,0,1,0,48
67,4,3,65,5,0.6,1,0.4,2,2,1,2,1,0,1,390.825,0,1,0,0,0,0,46
67,4,3,66,6,0.6,0,0.4,2,2,1,1,0,1,1,672.965,0,1,0,0,0,0,48
67,4,3,67,7,0.6,0,0.4,2,1,0,2,1,1,0,386.78,1,2,0,0,0,1,45
67,4,3,68,8,0.6,0,0.4,2,1,0,2,1,0,0,460.395,1,2,0,0,1,1,53
67,4,3,69,9,0.6,1,0.8,1,1,1,1,1,0,0,788.495,0,2,52,0,0,0,52
67,4,3,70,10,0.6,1,0.8,1,1,1,1,1,0,1,1298.805,1,1,0,0,0,0,49
67,4,3,71,11,0.6,1,0.8,1,1,1,1,1,1,1,928.865,1,1,52,0,0,1,52
67,4,3,72,12,0.6,0,0.8,1,1,1,2,0,0,0,783.375,0,2,0,0,0,1,55
67,4,3,73,13,0.6,1,0.8,1,1,1,1,1,1,0,423.215,0,2,0,0,0,1,51
67,4,3,74,14,0.6,1,0.8,1,1,1,1,1,0,0,1043.265,0,2,0,0,1,1,50
67,4,3,75,15,0.6,1,0.8,1,1,1,1,1,0,0,708.58,0,2,0,0,1,1,50
67,4,3,76,16,0.6,0,0.8,1,1,1,2,0,1,0,871.325,0,2,0,0,1,1,53
67,4,3,77,17,0.6,1,0.8,1,1,1,1,1,0,0,730.77,0,2,0,0,1,1,54
67,4,3,78,18,0.6,0,0.8,1,1,1,2,0,0,1,727.535,1,1,47,0,1,1,47
67,4,3,79,19,0.6,1,0.8,1,2,0,2,0,1,0,670.215,0,2,49,0,0,0,49
67,4,3,80,20,0.6,0,0.8,1,1,1,2,0,0,1,663.935,1,1,54,0,1,1,54
67,5,4,81,1,0.6,0,0.4,2,1,0,2,1,0,0,1161.14,1,2,60,0,1,0,60
67,5,4,82,2,0.6,1,0.4,2,1,0,1,0,0,1,782.005,0,1,0,0,0,0,15
67,5,4,83,3,0.6,1,0.4,2,2,1,2,1,1,1,978.91,0,1,10,0,0,1,10
67,5,4,84,4,0.6,1,0.4,2,2,1,2,1,0,1,620.82,0,1,0,0,0,0,25
67,5,4,85,5,0.6,1,0.4,2,2,1,2,1,0,0,1011.695,1,2,5,0,1,0,5
67,5,4,86,6,0.6,0,0.4,2,2,1,1,0,0,0,1488.305,1,2,30,0,1,0,30
67,5,4,87,7,0.6,0,0.4,2,1,0,2,1,0,0,2815.745,1,2,0,0,1,1,1
67,5,4,88,8,0.6,0,0.4,2,1,0,2,1,0,0,491.16,1,2,0,0,0,1,80
67,5,4,89,9,0.6,1,0.8,1,1,1,1,1,1,1,743.56,1,1,0,0,1,0,70
67,5,4,90,10,0.6,1,0.8,1,1,1,1,1,0,0,712.21,0,2,40,0,0,0,40
67,5,4,91,11,0.6,1,0.8,1,1,1,1,1,NaN,NaN,NaN,0,0,0,1,0,1,75
67,5,4,92,12,0.6,0,0.8,1,1,1,2,0,0,0,833.8,0,2,0,0,1,1,99
67,5,4,93,13,0.6,1,0.8,1,1,1,1,1,1,0,614.505,0,2,0,0,1,1,65
67,5,4,94,14,0.6,1,0.8,1,1,1,1,1,0,0,655.82,0,2,0,0,1,1,45
67,5,4,95,15,0.6,1,0.8,1,1,1,1,1,1,1,506.66,1,1,55,0,1,1,55
67,5,4,96,16,0.6,0,0.8,1,1,1,2,0,1,0,433.795,0,2,0,0,0,1,85
67,5,4,97,17,0.6,1,0.8,1,1,1,1,1,0,0,439.52,0,2,0,0,0,1,95
67,5,4,98,18,0.6,0,0.8,1,1,1,2,0,1,0,365.7,0,2,0,0,1,1,20
67,5,4,99,19,0.6,1,0.8,1,2,0,2,0,0,1,246.3,1,1,0,0,1,0,35
67,5,4,100,20,0.6,0,0.8,1,1,1,2,0,1,0,176.08,0,2,0,0,0,1,90
67,6,2,101,1,0.8,0,0.6,1,1,1,2,0,0,1,1141.94,1,1,0,0,1,0,10
67,6,2,102,2,0.8,1,0.6,1,2,0,2,0,1,0,401.23,0,2,95,0,1,0,95
67,6,2,103,3,0.8,1,0.6,1,1,1,1,1,1,0,1089.995,0,2,0,0,1,1,1
67,6,2,104,4,0.8,1,0.6,1,1,1,1,1,0,0,783.815,0,2,0,0,1,1,40
67,6,2,105,5,0.8,0,0.6,1,1,1,2,0,0,0,1184.055,0,2,0,0,1,1,90
67,6,2,106,6,0.8,1,0.6,1,1,1,1,1,1,0,712.09,0,2,65,0,1,0,65
67,6,2,107,7,0.8,1,0.6,1,1,1,1,1,0,0,407.455,0,2,99,0,1,0,99
67,6,2,108,8,0.8,1,0.6,1,1,1,1,1,1,0,1018.63,0,2,15,0,1,0,15
67,6,2,109,9,0.8,1,0.6,1,1,1,1,1,0,1,621.235,1,1,55,0,1,1,55
67,6,2,110,10,0.8,1,0.6,1,1,1,1,1,0,1,1295.015,1,1,30,0,1,1,30
67,6,2,111,11,0.8,0,0.2,2,1,0,2,1,0,1,519.625,0,1,0,0,0,0,75
67,6,2,112,12,0.8,0,0.2,2,1,0,2,1,1,0,505.06,1,2,25,0,1,0,25
67,6,2,113,13,0.8,1,0.2,2,1,0,1,0,1,1,645.205,0,1,45,0,0,1,45
67,6,2,114,14,0.8,1,0.2,2,2,1,2,1,1,0,1006.085,1,2,0,0,1,1,20
67,6,2,115,15,0.8,1,0.2,2,2,1,2,1,0,1,686.69,0,1,0,0,1,0,5
67,6,2,116,16,0.8,1,0.2,2,2,1,2,1,1,1,420.205,0,1,0,0,1,0,60
67,6,2,117,17,0.8,1,0.2,2,2,1,2,1,0,0,376.315,1,2,80,0,1,0,80
67,6,2,118,18,0.8,1,0.2,2,2,1,2,1,0,1,494.38,0,1,0,0,0,0,35
67,6,2,119,19,0.8,1,0.2,2,2,1,2,1,1,1,819.83,0,1,0,0,0,0,70
67,6,2,120,20,0.8,1,0.2,2,2,1,2,1,0,0,570.25,1,2,85,0,1,0,85
67,7,1,121,1,0.8,1,0.4,2,2,1,2,1,0,0,2242.6,1,2,0,0,1,1,46
67,7,1,122,2,0.8,1,0.4,2,2,1,2,1,1,1,450.79,0,1,0,0,0,0,54
67,7,1,123,3,0.8,0,0.4,2,2,1,1,0,0,0,247.845,1,2,52,0,1,0,52
67,7,1,124,4,0.8,1,0.4,2,2,1,2,1,0,0,726.61,1,2,0,0,1,1,55
67,7,1,125,5,0.8,1,0.4,2,2,1,2,1,1,1,414.35,0,1,54,0,0,1,54
67,7,1,126,6,0.8,1,0.4,2,2,1,2,1,1,0,711.915,1,2,45,0,1,0,45
67,7,1,127,7,0.8,1,0.4,2,2,1,2,1,0,1,827.475,0,1,0,0,1,0,50
67,7,1,128,8,0.8,0,0.4,2,2,1,1,0,1,0,439.785,1,2,52,0,0,0,52
67,7,1,129,9,0.8,1,0.4,2,1,0,1,0,0,1,337.81,0,1,47,0,0,1,47
67,7,1,130,10,0.8,1,0.4,2,2,1,2,1,0,0,345.25,1,2,51,0,1,0,51
67,7,1,131,11,0.8,0,0.4,2,2,1,1,0,1,1,401.55,0,1,49,0,1,1,49
67,7,1,132,12,0.8,0,0.8,1,2,0,1,1,0,1,393.825,1,1,0,0,1,0,51
67,7,1,133,13,0.8,1,0.8,1,2,0,2,0,0,0,454.04,0,2,0,0,0,1,53
67,7,1,134,14,0.8,1,0.8,1,2,0,2,0,1,1,1039.36,1,1,49,0,0,1,49
67,7,1,135,15,0.8,1,0.8,1,2,0,2,0,1,0,555.33,0,2,0,0,0,1,53
67,7,1,136,16,0.8,1,0.8,1,1,1,1,1,0,1,662.96,1,1,46,0,1,1,46
67,7,1,137,17,0.8,1,0.8,1,1,1,1,1,1,0,475.545,0,2,0,0,0,1,50
67,7,1,138,18,0.8,1,0.8,1,1,1,1,1,0,1,697.875,1,1,48,0,0,1,48
67,7,1,139,19,0.8,1,0.8,1,1,1,1,1,0,0,608.135,0,2,0,0,1,1,48
67,7,1,140,20,0.8,1,0.8,1,1,1,1,1,1,0,328.765,0,2,0,0,1,1,47
67,8,3,141,1,0.6,1,0.6,1,1,1,1,1,0,0,510.915,0,2,0,0,1,1,46
67,8,3,142,2,0.6,1,0.6,1,1,1,1,1,1,0,483.55,0,2,0,0,1,1,55
67,8,3,143,3,0.6,1,0.6,1,1,1,1,1,0,1,564.59,1,1,0,0,1,0,49
67,8,3,144,4,0.6,0,0.6,1,1,1,2,0,1,0,545.465,0,2,0,0,0,1,48
67,8,3,145,5,0.6,1,0.6,1,2,0,2,0,0,0,601.64,0,2,0,0,0,1,46
67,8,3,146,6,0.6,0,0.6,1,1,1,2,0,1,0,704.96,0,2,0,0,0,1,53
67,8,3,147,7,0.6,0,0.6,1,2,0,1,1,1,1,1436.855,1,1,0,0,1,0,47
67,8,3,148,8,0.6,1,0.6,1,2,0,2,0,1,0,1551.15,0,2,0,0,1,1,49
67,8,3,149,9,0.6,0,0.2,2,1,0,2,1,1,0,1030.76,1,2,0,0,1,1,54
67,8,3,150,10,0.6,1,0.2,2,1,0,1,0,1,0,1132.115,1,2,0,0,1,1,52
67,8,3,151,11,0.6,0,0.2,2,1,0,2,1,0,0,699.795,1,2,51,0,1,0,51
67,8,3,152,12,0.6,0,0.2,2,1,0,2,1,1,0,513.9,1,2,54,0,1,0,54
67,8,3,153,13,0.6,1,0.2,2,1,0,1,0,NaN,NaN,NaN,0,0,0,1,1,0,45
67,8,3,154,14,0.6,1,0.2,2,1,0,1,0,1,0,419.225,1,2,48,0,0,0,48
67,8,3,155,15,0.6,1,0.2,2,1,0,1,0,1,1,478.685,0,1,0,0,0,0,50
67,8,3,156,16,0.6,1,0.2,2,1,0,1,0,0,1,585.345,0,1,0,0,1,0,50
67,8,3,157,17,0.6,0,0.2,2,2,1,1,0,1,0,491.73,1,2,53,0,1,0,53
67,8,3,158,18,0.6,0,0.2,2,2,1,1,0,1,1,419.45,0,1,0,0,1,0,51
67,8,3,159,19,0.6,1,0.2,2,2,1,2,1,0,0,464.865,1,2,52,0,0,0,52
67,8,3,160,20,0.6,1,0.2,2,2,1,2,1,0,0,802.915,1,2,47,0,1,0,47
68,1,4,1,1,0.6,1,0.6,1,1,1,1,1,0,0,1045.575,0,2,0,0,0,1,5
68,1,4,2,2,0.6,1,0.6,1,1,1,1,1,1,1,808.135,1,1,99,0,0,1,99
68,1,4,3,3,0.6,1,0.6,1,1,1,1,1,1,0,43.535,0,2,40,0,0,0,40
68,1,4,4,4,0.6,0,0.6,1,1,1,2,0,1,0,115.595,0,2,0,0,1,1,30
68,1,4,5,5,0.6,1,0.6,1,2,0,2,0,0,0,339.545,0,2,0,0,1,1,10
68,1,4,6,6,0.6,0,0.6,1,1,1,2,0,0,0,92.205,0,2,0,0,0,1,80
68,1,4,7,7,0.6,0,0.6,1,2,0,1,1,0,0,1013.045,0,2,15,0,1,0,15
68,1,4,8,8,0.6,1,0.6,1,2,0,2,0,0,1,1371.565,1,1,35,0,1,1,35
68,1,4,9,9,0.6,0,0.2,2,1,0,2,1,1,0,259.545,1,2,0,0,1,1,95
68,1,4,10,10,0.6,1,0.2,2,1,0,1,0,0,1,62.695,0,1,75,0,1,1,75
68,1,4,11,11,0.6,0,0.2,2,1,0,2,1,1,1,63.445,0,1,0,0,0,0,60
68,1,4,12,12,0.6,0,0.2,2,1,0,2,1,0,0,842.32,1,2,90,0,1,0,90
68,1,4,13,13,0.6,1,0.2,2,1,0,1,0,1,1,1014.915,0,1,0,0,1,0,1
68,1,4,14,14,0.6,1,0.2,2,1,0,1,0,1,1,129.61,0,1,0,0,0,0,25
68,1,4,15,15,0.6,1,0.2,2,1,0,1,0,0,0,93.57,1,2,45,0,0,0,45
68,1,4,16,16,0.6,1,0.2,2,1,0,1,0,1,1,783.16,0,1,0,0,1,0,55
68,1,4,17,17,0.6,0,0.2,2,2,1,1,0,0,0,2300.65,1,2,85,0,1,0,85
68,1,4,18,18,0.6,0,0.2,2,2,1,1,0,0,0,486.875,1,2,65,0,1,0,65
68,1,4,19,19,0.6,1,0.2,2,2,1,2,1,NaN,NaN,NaN,0,0,0,1,0,0,70
68,1,4,20,20,0.6,1,0.2,2,2,1,2,1,0,0,234.375,1,2,20,0,0,0,20
68,2,2,21,1,0.8,1,0.4,2,2,1,2,1,0,1,1552.955,0,1,5,0,1,1,5
68,2,2,22,2,0.8,1,0.4,2,2,1,2,1,1,1,646.86,0,1,0,0,1,0,90
68,2,2,23,3,0.8,0,0.4,2,2,1,1,0,0,1,67.575,0,1,0,0,1,0,70
68,2,2,24,4,0.8,1,0.4,2,2,1,2,1,1,0,423.72,1,2,0,0,1,1,99
68,2,2,25,5,0.8,1,0.4,2,2,1,2,1,1,0,411.35,1,2,0,0,0,1,95
68,2,2,26,6,0.8,1,0.4,2,2,1,2,1,0,1,121.015,0,1,0,0,0,0,1
68,2,2,27,7,0.8,1,0.4,2,2,1,2,1,1,1,31.94,0,1,0,0,0,0,45
68,2,2,28,8,0.8,0,0.4,2,2,1,1,0,1,0,134.86,1,2,75,0,0,0,75
68,2,2,29,9,0.8,1,0.4,2,1,0,1,0,1,1,28.565,0,1,15,0,0,1,15
68,2,2,30,10,0.8,1,0.4,2,2,1,2,1,0,1,1364.715,0,1,0,0,0,0,60
