study,subNb,uniqueID,IRV_STAI_State,IRV_STAI_State_z,IRV_STAI_Trait,IRV_STAI_Trait_z,IRV_SRS,IRV_SRS_z,SHR,SHR_z,Syn,Syn_z,Ant,Ant_z,BDI_Q1,LSAS_Q1,IRV_avg,catchQ_BDI,catchQ_SRS,catchQ_STAI,catchQ_Total,catchQ_Acc,excluded_catchQs,excluded_IRV_STAI_State,excluded_IRV_STAI_Trait,excluded_IRV_SRS,excluded_IRV_avg,excluded_SHR,excluded_Syn,excluded_Ant,excluded_na,excluded,excluded2
2,26,152,1.332784975,1.42115368,1.281446551,1.520953424,0.211451031,-3.319614026,0.986939384,0.686652774,0.924108127,1.284827016,-0.863459839,-1.266570167,0,0,-0.125835641,1,1,1,3,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2,27,153,1.020835571,0.297346963,1.020835571,0.584519663,0.391004623,-2.323086231,0.985532674,0.610611832,0.891464192,1.082452513,-0.821470343,-1.127678156,0,0,-0.480406535,1,1,1,3,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2,28,154,1.218281793,1.008652666,1.190974833,1.195868229,0.623266828,-1.034024066,0.98746267,0.714939438,0.923192837,1.279152718,-0.880302014,-1.322280372,0,0,0.390165609,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,29,155,0.825577947,-0.406074252,0.794719414,-0.227966454,0.925857191,0.64536148,0.959510655,-0.796031491,0.750885797,0.210943531,-0.741020233,-0.861566903,0,1,0.003773591,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,30,156,0.561951487,-1.355796173,0.510417786,-1.249526035,0.640387503,-0.939003808,0.989813085,0.84199325,0.77688008,0.372093838,-0.415965168,0.213643702,0,0,-1.181442005,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,31,157,1.231174023,1.055097296,1.332784975,1.705423907,0.55252915,-1.426620288,0.976933237,0.145761606,0.957332557,1.490800268,-0.800913618,-1.059681037,0,1,0.444633638,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,32,158,0.973328527,0.126201467,0.718184846,-0.502972339,0.766485486,-0.23915624,0.972790668,-0.078168609,0.794064226,0.47862612,-0.468394367,0.040219452,0,1,-0.205309037,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,33,159,0.944513241,0.022393571,0.933302004,0.269991906,0.515621358,-1.631459636,0.984594619,0.559904414,0.891707918,1.083963485,-0.768266644,-0.951692031,0,0,-0.446358053,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,34,160,1.503504678,2.036176328,1.273205652,1.491342022,0.363609046,-2.475132501,0.992597153,0.992488501,0.968790305,1.561832023,-0.924523581,-1.468555582,0,1,0.350795283,1,1,1,3,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2,35,161,1.538967528,2.163932269,1.531253357,2.41856536,1.090827139,1.56094961,0.936803302,-2.023497649,0.840243083,0.764909717,-0.957325192,-1.577056094,0,3,2.047815747,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
2,36,162,1.165287405,0.817738858,0.786397516,-0.257868904,0.722908123,-0.481011906,0.981032138,0.367331364,0.847564401,0.810297875,-0.691405984,-0.697453886,0,0,0.026286016,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,37,163,1.538967528,2.163932269,1.531253357,2.41856536,0.979354183,0.94227138,0.975832985,0.086286503,0.944080301,1.408643548,-0.957325192,-1.577056094,0,3,1.84158967,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,38,164,0.852241626,-0.310017581,0.718184846,-0.502972339,0.515621358,-1.631459636,0.988406775,0.765973916,0.806569491,0.55615191,-0.385433321,0.314636331,1,0,-0.814816519,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,39,165,0.998683344,0.217542926,1.147078669,1.038139458,0.910145804,0.558162813,0.986652391,0.67113909,0.603904213,-0.70026171,-0.175744384,1.008241174,1,1,0.604615065,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,40,166,1.025978352,0.31587398,0.933302004,0.269991906,0.562446579,-1.371578263,0.991082327,0.910603215,0.984040974,1.656377815,-0.875054986,-1.30492436,0,0,-0.261904126,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,41,167,0.998683344,0.217542926,1.00524938,0.528514979,0.562446579,-1.371578263,0.980914921,0.360995084,0.94039507,1.385797137,-0.881215151,-1.325300832,0,1,-0.208506786,1,0,1,2,0.666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,42,168,0.561951487,-1.355796173,0.512989176,-1.240286452,0.791177312,-0.10211587,0.974027478,-0.01131179,0.514053798,-1.257285024,0.034849968,1.704840935,1,3,-0.899399498,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,43,169,0.850696309,-0.315584631,0.72547625,-0.476772689,0.960268392,0.836344671,0.953414419,-1.125568941,0.644438292,-0.44897264,-0.183281369,0.98331049,1,2,0.014662451,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,44,170,0.933302004,-0.017995233,0.850696309,-0.026828903,0.772732415,-0.204485599,0.983446037,0.497816798,0.89507294,1.104824775,-0.514894264,-0.113591972,0,0,-0.083103245,1,1,0,2,0.666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,45,171,0.833508753,-0.377503295,1.357241785,1.793302716,1.166849802,1.982877664,0.964611453,-0.520303371,0.620153212,-0.599526825,-0.748313001,-0.885689772,1,2,1.132892362,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,46,172,0.894427191,-0.158042869,0.767771896,-0.324794937,0.845804124,0.201064566,0.965721093,-0.460320792,0.74867107,0.197213438,-0.463798257,0.055422371,1,0,-0.093924413,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,47,173,1.39548143,1.647019465,0.812727701,-0.163258637,0.87897449,0.385161089,0.98045836,0.336315292,0.860380767,0.88975232,-0.790986112,-1.026843032,0,3,0.622973972,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,48,174,0.998683344,0.217542926,1.020835571,0.584519663,0.562019025,-1.373951198,0.98588455,0.629632759,0.966154962,1.545494346,-0.94553751,-1.538065036,0,0,-0.190629536,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,49,175,0.604805319,-1.201414009,0.587142949,-0.973835298,0.780470765,-0.161537522,0.989040598,0.800235739,0.792496797,0.46890892,-0.712792198,-0.768194775,0,0,-0.778928943,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,50,176,0.686332741,-0.907709121,0.606976979,-0.902567175,0.696143221,-0.629557907,0.983547587,0.503306198,0.585961701,-0.811495446,-0.024930533,1.507100197,1,1,-0.813278068,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,51,177,1.465390194,1.898867803,1.399247918,1.944240184,0.497590347,-1.731532282,0.982996339,0.473507989,0.940681325,1.387571761,-0.908994101,-1.417187482,0,0,0.703858568,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,52,178,0.825577947,-0.406074252,0.470162346,-1.394172867,0.728868987,-0.447928932,0.971901141,-0.126252775,0.745321163,0.176445851,-0.290567534,0.628431472,1,1,-0.749392017,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,53,179,1.165287405,0.817738858,0.686332741,-0.617424105,0.780470765,-0.161537522,0.98280358,0.463088209,0.768209226,0.318339299,-0.459652846,0.06913448,1,0,0.012925744,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,54,180,0.820782682,-0.423349336,0.447213595,-1.47663288,0.915150261,0.585937697,0.952162157,-1.193261066,0.183941682,-3.303799175,-0.030508388,1.488649881,1,1,-0.438014839,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
2,55,181,0.716350399,-0.799569642,0.458831468,-1.434887256,0.833493574,0.132740651,0.969884437,-0.23526754,0.660384255,-0.350116415,-0.164232074,1.046321362,0,0,-0.700572083,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,56,182,0.933302004,-0.017995233,0.718184846,-0.502972339,0.78813314,-0.119011114,0.970952056,-0.177556441,0.640919176,-0.470789233,-0.584971179,-0.345390982,0,1,-0.213326229,0,1,1,2,0.666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,57,183,0.788068926,-0.541201585,0.988086934,0.466846458,1.026570092,1.204321085,0.948481629,-1.392215283,0.523622998,-1.197961232,-0.423560838,0.188518897,2,0,0.376655319,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,58,184,0.695852374,-0.873414369,0.825577947,-0.117084816,0.764286998,-0.251357913,0.93346569,-2.203915223,0.256937199,-2.851266986,-0.05130364,1.419863766,2,2,-0.413952366,0,1,0,1,0.333333333,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
2,59,185,1.031095483,0.334308591,0.820782682,-0.134315283,0.654863462,-0.858661803,0.981351414,0.384590101,0.861687807,0.897855255,-0.822655586,-1.131598678,0,2,-0.219556165,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,60,186,1.190974833,0.910278557,1.190974833,1.195868229,0.706426544,-0.572485161,0.956926435,-0.935723825,0.816258155,0.616216315,-0.788661941,-1.019155185,0,0,0.511220541,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,61,187,0.638666374,-1.079428583,1.417930293,2.011370151,0.623266828,-1.034024066,0.993798308,1.057418003,0.937320799,1.36673834,-0.888139743,-1.348205855,0,0,-0.0340275,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,62,188,0.732695097,-0.740687398,0.223606798,-2.280102306,0.896574678,0.48284266,0.984032129,0.529498511,0.797056131,0.497174295,0.133351856,2.030663497,1,1,-0.845982348,1,1,1,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
2,63,189,0.76088591,-0.639129181,1.025978352,0.60299883,1.093028608,1.573167833,0.959810755,-0.77980932,0.687485823,-0.182101548,-0.444038807,0.120782282,3,1,0.512345827,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,64,190,0.887041208,-0.184651084,1.225818738,1.321070203,0.484371123,-1.804899373,0.989087911,0.802793289,0.925520176,1.293580945,-0.873977549,-1.301360437,0,0,-0.222826751,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,65,191,1.025978352,0.31587398,1.050062655,0.689539136,1.037285659,1.263792801,0.966266621,-0.430831787,0.887491891,1.057826428,-0.832197033,-1.163159686,0,1,0.756401973,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,66,192,1.208522369,0.97349406,0.604805319,-0.910370437,0.771175427,-0.213126929,0.972519331,-0.092835997,0.557226854,-0.98963575,-0.127411832,1.168114617,0,3,-0.050001102,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,67,193,1.538967528,2.163932269,2.552088928,6.086656756,NA,NA,NA,NA,1,1.755315024,-0.99702176,-1.708363602,NA,NA,4.125294512,NA,NA,NA,0,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE
2,68,194,0.852241626,-0.310017581,0.718184846,-0.502972339,1.030309886,1.225077054,0.980985854,0.3648294,0.749310421,0.201177067,-0.512598657,-0.105998609,0,1,0.137362378,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,69,195,1.00524938,0.24119726,0.88257995,0.087736177,0.644130302,-0.91823116,0.987005512,0.690227358,0.879224093,1.006570611,-0.795777725,-1.042692633,0,0,-0.196432574,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,70,196,1.380312703,1.59237369,1.071152847,0.765320931,0.726556684,-0.46076228,0.977898246,0.197926052,0.892343093,1.087901221,-0.853337288,-1.233086995,0,0,0.63231078,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,71,197,0.801314709,-0.493483268,0.767771896,-0.324794937,1.037285659,1.263792801,0.970636922,-0.194591265,0.628250965,-0.549325197,-0.166921892,1.037424038,2,1,0.148504865,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,72,198,0.767771896,-0.614322219,0.686332741,-0.617424105,0.900854295,0.506594662,0.966491527,-0.418674301,0.676177138,-0.252209195,-0.52334698,-0.141551697,1,1,-0.24171722,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,73,199,0.988086934,0.179369055,0.670820393,-0.673163453,0.899519102,0.499184301,0.983809949,0.517488402,0.747718633,0.191308854,-0.553921646,-0.242685961,0,0,0.001796634,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,74,200,1.145931017,0.74800691,0.767771896,-0.324794937,1.03264038,1.238011363,0.964282065,-0.538108715,0.637197818,-0.493859613,-0.334487412,0.483154182,1,0,0.553741112,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,75,201,0.887041208,-0.184651084,0.788068926,-0.251863153,0.585481393,-1.243734356,0.981900241,0.414257431,0.871703751,0.959948611,-0.748892083,-0.887605247,0,1,-0.560082864,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,76,202,0.615587011,-1.162572651,0.489360485,-1.325189644,0.606455655,-1.127326576,0.973672904,-0.030478566,0.591921427,-0.774548413,-0.182510825,0.985859278,1,1,-1.205029624,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,77,203,0.552506251,-1.389822906,0.510417786,-1.249526035,0.578874903,-1.28040057,0.991938683,0.956894333,0.875095759,0.980977203,-0.68864079,-0.688307233,0,0,-1.306583171,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,78,204,0.695852374,-0.873414369,0.587142949,-0.973835298,NA,NA,NA,NA,0.211382561,-3.133680766,-0.305183754,0.580084232,NA,NA,-0.923624834,NA,NA,1,1,1,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,FALSE,TRUE,TRUE,TRUE
2,79,205,1.039989878,0.366350908,0.988086934,0.466846458,0.882522608,0.404853251,0.977879732,0.196925235,0.789565022,0.450733523,-0.769239927,-0.954911437,0,2,0.412683539,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,80,206,1.538967528,2.163932269,1.460893742,2.16574747,0.662164284,-0.818142025,0.99251426,0.988007623,0.989835969,1.692303606,-0.941539359,-1.524840033,0,0,1.170512571,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,81,207,0.825577947,-0.406074252,0.87509398,0.060837405,0.867412155,0.320989784,0.916758842,-3.107018681,0.423820061,-1.816684728,-0.01280584,1.547206013,1,1,-0.008082355,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
2,82,208,1.361114095,1.52321015,0.88257995,0.087736177,0.583424901,-1.255147947,0.993705835,1.052419296,0.801287729,0.523407883,-0.727035662,-0.81530902,1,0,0.11859946,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,83,209,0.587142949,-1.265043207,1.29269201,1.561360881,0.471291189,-1.877493397,0.993009706,1.014789407,0.885259003,1.043983743,-0.836282538,-1.176673636,0,0,-0.527058574,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,84,210,1.431782106,1.777793698,1.39548143,1.930706345,0.806225775,-0.01859645,0.940965696,-1.798495722,0.962038011,1.519971501,-0.889238612,-1.351840674,0,2,1.229967864,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,85,211,0.680557047,-0.928516224,0.604805319,-0.910370437,0.789047625,-0.113935697,0.962876995,-0.614060993,0.582904278,-0.830449793,-0.236126676,0.808509846,0,1,-0.650940786,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,86,212,0.410391341,-1.901795967,0.444261658,-1.487239853,0.75574721,-0.298753989,0.976297455,0.111393849,0.570759811,-0.905738833,-0.090541863,1.290072359,1,0,-1.22926327,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,87,213,1.039989878,0.366350908,1.128576187,0.971655886,0.806225775,-0.01859645,0.983707123,0.51193004,0.760706962,0.271829373,0.166575799,2.140560987,0,0,0.439803448,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
2,88,214,0.510417786,-1.541447818,0.615587011,-0.871629395,0.664338885,-0.806072924,0.97234164,-0.102441248,0.657919507,-0.365396499,-0.27875362,0.667509298,1,1,-1.073050046,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,89,215,0.695852374,-0.873414369,1.209610638,1.262830859,0.589572857,-1.221026608,0.989402795,0.819814647,0.74270484,0.160226083,-0.770857918,-0.960263396,0,1,-0.277203373,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,90,216,0.820782682,-0.423349336,0.489360485,-1.325189644,0.555998755,-1.407363878,0.978483008,0.229535862,0.458301246,-1.602920286,-0.366776874,0.37634775,0,2,-1.051967619,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,91,217,0.759154655,-0.645366079,0.444261658,-1.487239853,1.148368408,1.880305372,0.966017761,-0.444284098,0.69220441,-0.152848895,-0.382212574,0.325289853,1,2,-0.084100187,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,92,218,1.424411236,1.751239925,1.118033989,0.9337754,0.764286998,-0.251357913,0.973202897,-0.055885223,0.88005265,1.011707213,-0.743903943,-0.871105579,0,0,0.811219137,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,93,219,0.788068926,-0.541201585,0.933302004,0.269991906,0.524404424,-1.582713356,0.989098737,0.803378504,0.910986915,1.203482698,-0.833447627,-1.167296375,1,0,-0.617974345,1,1,0,2,0.666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,94,220,0.732695097,-0.740687398,0.638666374,-0.788700065,1.030309886,1.225077054,0.964041676,-0.551103133,0.64340884,-0.45535468,0.0529092,1.764576899,1,0,-0.101436803,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,95,221,1.538967528,2.163932269,1.429022485,2.051226887,0.450960513,-1.990329252,0.991443767,0.930141177,0.971743339,1.580139214,-0.947448471,-1.544386072,0,0,0.741609968,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,96,222,1.039989878,0.366350908,0.850696309,-0.026828903,1.2123166,2.235219746,0.811877256,-8.776485873,0.548601027,-1.043111143,-0.320541999,0.529282539,1,3,0.85824725,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
2,97,223,0.686332741,-0.907709121,0.833508753,-0.08858765,0.704723077,-0.581939452,0.958758373,-0.836696765,0.796082501,0.491138323,-0.847800685,-1.214773131,2,2,-0.526078741,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,98,224,1.209610638,0.97741458,0.944513241,0.310276397,1.144174207,1.857027431,0.972885752,-0.073028776,0.813290303,0.59781726,-0.44892455,0.10462132,1,1,1.048239469,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,99,225,1.099042646,0.579090203,0.998683344,0.504921737,0.844097151,0.191590816,0.973043557,-0.064498466,0.92895493,1.314874539,-0.842659656,-1.197767738,0,0,0.425200919,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,100,226,0.951453182,0.047394908,0.966545667,0.389443849,0.935928169,0.70125571,0.973880796,-0.019240793,0.482003313,-1.455980462,-0.050018419,1.424114992,1,2,0.379364822,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,101,227,0.850696309,-0.315584631,0.852241626,-0.021276232,0.812463017,0.016020429,0.9860201,0.636960055,0.886066432,1.04898936,-0.582083622,-0.33583958,0,3,-0.106946811,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,102,228,0.587142949,-1.265043207,0.72547625,-0.476772689,0.925857191,0.64536148,0.971396367,-0.153538793,0.659755801,-0.354012484,-0.270274474,0.695556445,0,1,-0.365484805,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,103,229,1.468081455,1.908563147,0.753937035,-0.374506699,1.415402905,3.362354801,0.976066864,0.098929071,0.804832989,0.545386549,-0.464075847,0.054504166,1,0,1.632137083,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,104,230,0.850696309,-0.315584631,0.716350399,-0.509563919,1.078192933,1.490829391,0.977788645,0.192001452,0.782507235,0.406979114,-0.354516196,0.416903373,0,3,0.221893614,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,105,231,0.887041208,-0.184651084,1.268027893,1.472737172,0.663252475,-0.812102528,0.978525699,0.231843585,0.892868323,1.091157357,-0.83569333,-1.174724668,0,0,0.158661187,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,106,232,1.268027893,1.187864425,1.031095483,0.621385829,0.677594728,-0.732502599,0.973389149,-0.045817206,0.843021489,0.782134314,-0.807417446,-1.081194265,0,1,0.358915885,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,107,233,0.598243042,-1.225054802,0.940324692,0.295225999,1.321966775,2.843781489,0.929119813,-2.438835458,0.234110986,-2.992776995,-0.29714318,0.606680682,2,0,0.637984228,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
2,108,234,1.069923755,0.474188561,1.276302225,1.502468704,0.731173977,-0.435136168,0.97225916,-0.106899787,0.824069542,0.664642631,-0.822669208,-1.131643737,0,0,0.513840366,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,109,235,1.069923755,0.474188561,1.099042646,0.86553524,0.629789342,-0.997823917,0.987073122,0.693882099,0.907482149,1.181755067,-0.768545231,-0.952613537,0,0,0.113966628,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,110,236,1.209610638,0.97741458,1.353358396,1.779348827,0.832916562,0.129538217,0.950233845,-1.297497721,0.931443139,1.33030007,-0.656536533,-0.58211342,0,3,0.962100541,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,111,237,1.056309365,0.425142326,1.118033989,0.9337754,0.831472281,0.121522411,0.969343342,-0.264516869,0.886881545,1.054042613,-0.713734497,-0.771311693,0,1,0.493480046,0,1,1,2,0.666666667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,112,238,0.716350399,-0.799569642,1.273205652,1.491342022,1.11415715,1.690431867,0.953420125,-1.125260516,0.811497328,0.5867018,-0.839491462,-1.187288052,3,3,0.794068083,1,1,1,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
